hour,P_total_measured_W,residual_W,on_coffee_machine,prob_coffee_machine,P_coffee_machine_W,on_pv,prob_pv,P_pv_W,on_standing_fan,prob_standing_fan,P_standing_fan_W,on_standing_lamp,prob_standing_lamp,P_standing_lamp_W,on_table_fan,prob_table_fan,P_table_fan_W,on_table_lamp,prob_table_lamp,P_table_lamp_W,on_water_boiler,prob_water_boiler,P_water_boiler_W
0.0,567.0,557.2,0,0.325,0.0,0,0.0,0.0,0,0.065,0.0,0,0.28,0.0,0,0.285,0.0,1,0.96,9.8,0,0.48,0.0
0.002777777777777778,1002.8,5.3,0,0.325,0.0,0,0.0,0.0,0,0.0,0.0,0,0.02,0.0,1,0.785,16.1,1,0.975,37.9,1,0.8,943.5
0.005555555555555556,1004.0,6.6,0,0.3,0.0,0,0.0,0.0,0,0.025,0.0,0,0.005,0.0,1,0.76,16.1,1,0.99,37.9,1,0.835,943.4
0.008333333333333333,1004.2,7.1,0,0.3,0.0,0,0.0,0.0,0,0.02,0.0,0,0.0,0.0,1,0.745,16.1,1,0.985,37.8,1,0.84,943.2
0.011111111111111112,1003.4,6.3,0,0.335,0.0,0,0.0,0.0,0,0.01,0.0,0,0.02,0.0,1,0.76,16.1,1,0.98,37.9,1,0.82,943.2
0.013888888888888888,643.6,108.0,0,0.185,0.0,0,0.0,0.0,0,0.055,0.0,0,0.035,0.0,1,0.605,10.4,1,0.99,16.8,1,0.625,508.3
