hour,baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine,laptop,stand_cooler,table_fan,table_pv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.930481934832793,0.8858412630443278,0.7218494304638395,-0.598120958872928
0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.031238420349855,26.896798300479908,1.3082804886255672,-0.7306988638959558
0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.448843323428164,25.833438988081884,0.16324062325696992,-0.9247604360911176
0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.68352004234915,26.107735185889393,0.008629726266022968,-0.7430883847625472
0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.114694769743274,25.9057436806233,-0.018019592931577823,-1.0522993616826324
0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0597348033518,25.697780092973087,0.39580208460140326,-0.9352194581933617
0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.73120306055435,26.447695984204763,-0.2970657208964529,-0.7786912117205914
0.009722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0171151950878,27.120477362784406,-0.08630190310934079,-1.0902350740313866
0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67448997748641,2.9555622624304827,-0.5332316193602002,0.5863603048257907
0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.11429851926412,1.1463510702787294,1.0619377809608803,-0.8832538448515374
0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.862835416560706,23.437485042332828,0.3165499315022346,-1.2182691900943636
0.015277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.60713198135909,26.60663490075626,-0.02168284269063457,-0.6774977216317727
0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.268459237423905,27.988138793441554,0.10104201394346383,-2.6618088298651053
0.018055555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.79257180209156,26.211272781837458,0.05245957701248214,-1.16081974163535
0.019444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.59367235180967,27.230667411762482,-0.20772047795258972,-1.8181832880542381
0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.30199054519955,26.181831459326148,-0.0757779818071591,-1.7002152212937274
0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.3356832995385,26.552184051514285,-0.7809109203304598,-1.2046769393398256
0.02361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.2257801993826,0.3412985674933217,0.7538983786960756,-1.0825004034312669
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.59125005804974,5.519536678151543,1.6772643246951153,-1.9205769015920207
0.02638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.23316686440057,26.50757366787535,-0.6505319370331999,-1.160465516974349
0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94651024155632,26.5632908108682,-0.00686666270568478,-1.6150939606671355
0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.40788861289111,26.63637775343323,0.01604378372137318,-1.9266687467841126
0.030555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.17413204921854,26.730603767377985,0.041367815297597144,-1.9398682910985474
0.03194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.085146700409716,26.22517650214672,0.0318495537404261,-2.2389349186306076
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86737816513848,26.48204108348648,-0.25430655298496246,-2.601194314828579
0.034722222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20967531209694,20.132179737112946,9.956427054897045,-5.896495232638439
0.03611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8717367281750663,0.29792127303812227,0.21675049181495795,-1.6335978194740859
0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.198194251029184,7.61929007335798,0.5032180308011917,-1.06746827845877
0.03888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.366046113941337,26.563165337295477,0.91609519174771,-0.6149013041560101
0.04027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.23984780077913,26.250524182785632,-0.024209570553182756,-1.0532154883663287
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.83684433027192,26.3367057484393,0.009637928376270229,-0.8751281712979516
0.043055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.774972587192785,26.213287783664953,-0.018019592931577823,-0.7500203034170266
0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.07597635279005,26.935841863338194,0.3976279026072892,-1.5524173251389295
0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.55701037351971,26.02981368293611,0.053445338567181894,-0.9866905807983651
0.04722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.69157042789619,14.775056506336686,2.3508909453591498,-0.42249505374364615
0.04861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.77635934333928,0.4528181715562912,0.1751049617930097,-0.4091027939644164
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.665512055430874,9.256820950733006,1.7304238700065775,-0.7171895440838517
0.05138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.83782819050897,27.013806182216825,-0.3490949022065378,-0.6339034498010253
0.05277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42520765057713,26.68819583537545,-0.05336133888494831,-1.3775663746766165
0.05416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.41938562609879,27.92354300458434,-0.29783455012715054,-1.6697791247892495
0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9910173756443,26.4009630348245,-0.25365752670116565,-1.215026692472996
0.05694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.60224337077295,26.517277862407166,-0.2291420272175908,-1.8306604064687693
0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.50830501793271,26.348844507988954,0.11302691951689924,-1.5895778981422424
0.059722222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.87223113328829,21.647414693217616,-0.12733367866899084,-2.038004898694833
0.06111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.383284048928495,0.2056521311080758,0.5328455978298524,-0.8633677139056051
0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.45314308634648,12.714166328291839,0.5612855688193638,-1.6637382362336963
0.06388888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.736462416077565,27.009697509244294,0.19325518460594165,-1.36084096226831
0.06527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.267635673109346,26.96746633993084,0.08102131835580256,-3.2102978098321766
0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.99758997037874,26.6734697501963,-0.00501846384390287,-2.5843255609730993
0.06805555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.12880847077921,26.70303071269167,0.10216497413100083,-1.9290211672880886
