baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine,laptop,stand_cooler,table_fan,table_pv,hour
-0.09243423,0.035396375,0.053035785,0.039627478,-0.01918853,0.032758623,-0.05251821,-0.0630165,-0.0064622276,61.51985,31.093431,16.753273,2.0262334,0.03333333333333333
0.01936984,-0.086567774,0.0048914775,-0.039630905,0.021271378,0.043970603,0.042220145,-0.13869235,0.02081225,51.26742,29.726427,15.937631,1.4315892,0.034722222222222224
-0.020373747,-0.101203725,-0.057726316,0.012996733,-0.12524837,-0.07103203,0.050269634,-0.00579232,0.005678449,-4.4841666,24.930508,15.906976,-4.3583465,0.03611111111111111
-0.014334857,-0.06744528,-0.0639428,0.012805164,-0.15791988,0.036425613,0.09619437,-0.079060845,0.12854098,3.4628952,25.707985,15.911403,-3.22856,0.0375
0.07114847,0.06530157,0.04060934,-0.005917065,-0.06077791,-0.02142791,-0.018221065,-0.081479006,0.04451415,23.082973,26.644674,14.859327,-3.32968,0.03888888888888889
-0.02845949,0.038760565,-0.001455076,0.017691761,-0.05655601,0.04377137,-0.02121678,-0.07707632,0.037873477,30.066538,26.70415,15.031099,-3.688755,0.04027777777777778
-0.035000503,0.124516614,0.100423664,-0.05244182,-0.082707666,0.08914091,-0.04271479,0.03214511,-0.016542986,34.424274,30.643898,9.137083,2.201563,0.041666666666666664
-0.0063920915,-0.031635627,-0.10198776,-0.04327956,0.045833293,-0.01193149,-0.08147787,-0.09488963,0.052603252,34.426346,9.88711,18.935623,1.0305344,0.043055555555555555
0.050410517,0.06568064,-0.026897483,-0.23397751,0.038219318,-0.016656514,0.03604977,0.09402892,0.19061463,43.2459,31.046097,16.172514,2.77112,0.044444444444444446
-0.05339019,0.08925012,0.078480504,-0.17641996,-0.026815772,0.058027253,0.03159423,0.04890948,0.0742482,50.089603,31.104828,17.048306,2.7941432,0.04583333333333333
-0.010213226,0.084828876,0.011065066,-0.13167523,-0.10324972,0.099216,-0.054343715,0.04384683,0.11871509,47.018284,30.935852,17.23309,3.3415382,0.04722222222222222
-0.083494246,0.091805525,-0.0077668726,-0.08991696,0.02136714,0.09695102,0.09948619,0.0012533367,0.07545472,52.587685,30.818268,17.661247,3.0880082,0.04861111111111111
0.039863512,0.08592178,-0.015992455,-0.13267694,-0.10830214,0.07644078,-0.026913092,0.009043559,0.15136604,41.278408,30.683004,17.248936,2.7010489,0.05
-0.115165696,-0.021757394,-0.0074955598,-0.012530804,0.011090137,-0.00247306,-0.008797854,-0.04614182,0.0338275,61.204937,31.386646,17.0807,2.5201426,0.05138888888888889
-0.09520763,0.030770376,0.0044173375,0.03905587,-0.006410122,0.0575138,-0.022101372,-0.12798461,0.021806002,59.806324,31.004698,17.101572,2.3445299,0.05277777777777778
0.09426759,-0.021606356,0.022661254,-0.021123484,-0.11264063,-0.007823702,-0.053089775,-0.1131705,0.024860162,54.41792,28.78456,12.166831,-0.35917532,0.05416666666666667
-0.028566107,0.07950916,0.016963698,0.010260351,-0.063080855,0.027012069,-0.013164163,-0.13430482,-0.04770015,54.73912,26.183893,14.461751,-3.6550956,0.05555555555555555
0.05660271,0.0070187226,0.0071439594,0.16893162,-0.0826375,-0.029553253,0.018872768,-0.15118667,-0.05462391,52.02285,22.7601,15.024385,-3.8550982,0.05694444444444444
-0.010017216,0.026403531,0.052639022,-0.13431445,-0.07850807,0.04550893,-0.11807568,0.13462439,-0.09292115,54.587555,11.616486,6.7738304,-1.3112279,0.058333333333333334
-0.024665952,0.07200191,-0.013747342,-0.005647458,-0.021139704,0.01758384,0.029592216,-0.07584601,-0.017202456,56.801632,26.636396,15.774873,-3.6372414,0.059722222222222225
-0.13210574,0.028526857,-0.012467533,-0.029272094,-0.05726508,-0.016878653,-0.11489772,-0.07099383,0.056301348,61.299553,31.366861,15.844816,1.94581,0.06111111111111111
-0.07329807,-0.16632688,0.101663545,0.08776076,-0.11449125,0.021108769,-0.11155644,-0.18068519,-0.015971346,66.092,31.709614,16.171785,1.5771146,0.0625
-0.18456322,-0.1550619,0.08187423,0.02703388,-0.18272701,-0.050889153,-0.13710569,-0.11893759,0.016983721,65.57925,32.14129,16.302145,1.9543313,0.06388888888888888
-0.0898962,0.0051460788,-0.0072349086,-0.0022384524,-0.048208915,0.019369088,-0.025836632,-0.11615998,0.0111033805,60.5542,31.019285,16.641256,2.4554167,0.06527777777777778
-0.09106046,-0.003883481,0.00945282,0.0013429523,-0.014491558,0.074901015,-0.011724606,-0.07414881,0.005787842,60.79884,31.144152,17.134535,2.403652,0.06666666666666667
-0.05719623,-0.012014419,0.022079706,0.0036966428,-0.0455553,0.056286156,-0.05755175,-0.12021143,0.016156718,60.72053,30.907652,16.841814,2.1387749,0.06805555555555555
-0.0845819,0.011434637,0.009226114,0.025755316,-0.08277059,0.050982103,-0.03779886,-0.13070396,0.004177343,61.0362,30.554121,17.102701,2.4069238,0.06944444444444445
-0.04598351,-0.016895011,0.018134326,-0.00538484,-0.050133027,0.025620505,-0.0432787,-0.15553212,-0.0051656645,61.0749,31.067532,17.117226,2.1553178,0.07083333333333333
-0.24143809,0.008795902,-0.36523736,0.19609576,-0.08057623,0.044186085,0.014644772,0.03249391,-0.16822694,36.685505,6.9609942,22.294846,-2.1943326,0.07222222222222222
-0.13013738,-0.05074027,-0.049174644,-0.024011433,-0.13378313,-0.061397184,0.028868228,0.08483052,0.09118273,-5.5599275,24.84799,16.77887,-3.6446388,0.07361111111111111
-0.0038461536,0.073100135,0.116444945,-0.009506099,-0.14059344,-0.06805454,0.081445664,-0.08914588,-0.013263866,8.989401,26.209734,14.170833,-2.6523964,0.075
-0.06192389,0.020786278,0.081912294,-0.093636975,-0.05804532,0.01747584,-0.036601663,-0.04184545,-0.015294619,24.383394,26.647137,14.557381,-2.963693,0.0763888888888889
-0.046172753,0.029593334,-0.0049016476,-0.009286247,-0.07645541,0.04172308,-0.022587389,-0.08663591,0.038113087,30.740786,26.65176,15.239801,-3.3609688,0.07777777777777778
-0.055554196,0.15519409,0.15593989,-0.017365783,-0.1151206,0.07119464,-0.033703454,0.01807201,-0.05711899,33.619343,30.516327,8.831513,1.8209318,0.07916666666666666
0.00791844,0.014407821,-0.07723073,-0.116174236,-0.08494764,0.017264556,-0.015850097,0.039167754,0.20089576,36.820503,30.082989,17.543346,2.7799315,0.08055555555555556
0.03165222,0.07791084,-0.0078057945,-0.17373197,-0.05210159,0.00053564087,-0.045868732,-0.041924372,0.1203616,47.542595,30.3888,17.214426,2.9019084,0.08194444444444444
-0.022886649,0.09637714,0.007970557,-0.13459186,-0.0071991757,0.029148798,-0.045630604,-0.06229181,0.06366813,50.272793,30.561487,17.256912,2.283499,0.08333333333333333
0.06307341,0.097833775,-0.034563653,-0.1686445,-0.044902273,0.012656175,0.021055207,0.06863975,0.1484912,49.214066,30.847672,17.077122,3.580115,0.08472222222222223
-0.050023183,0.11131262,-0.0874568,-0.10245615,-0.0027129427,0.16941805,-0.16169025,-0.03351921,0.10564156,48.759995,24.489151,16.462942,2.915296,0.08611111111111111
0.03910891,0.06896534,0.10706529,0.17993751,-0.12930271,-0.12764089,0.07885747,-0.22468713,-0.09175287,42.983315,13.674334,14.284565,3.5075486,0.0875
-0.13623074,-0.06539568,0.016497307,0.02672635,-0.03068038,0.069876924,-0.028133288,-0.047426462,0.03534619,63.428295,31.994856,17.09066,2.6508348,0.08888888888888889
-0.09189388,0.051130556,-0.015219852,-0.0028059483,-0.0731665,0.05882157,-0.041167796,-0.15235037,0.010756634,57.940334,30.800764,17.013496,2.42329,0.09027777777777778
0.036623433,-0.06616482,0.029090643,-0.011918351,-0.14250004,0.05685289,-0.08426986,-0.05934789,0.06341404,55.593796,28.749094,12.1914835,0.4780266,0.09166666666666666
-0.04875359,0.0065959245,0.04034099,-0.082436904,-0.050795086,0.04539428,0.066107616,-0.014873654,0.007985748,55.20102,26.204266,12.663475,-3.457616,0.09305555555555556
0.0080133155,0.013648361,0.11617647,-0.0380134,-0.05533562,-0.003253203,-0.036812805,0.018019833,0.0074187964,60.08227,30.61928,-2.8517048,0.39594296,0.09444444444444444
0.016253673,0.09770039,0.043675818,0.0015838593,-0.06399075,0.08954602,-0.02748996,-0.02762337,0.014673788,58.411705,27.145292,11.575303,-2.198438,0.09583333333333334
-0.020293802,0.052346013,-0.003883034,-0.011206172,-0.031681128,0.015498422,0.011654183,-0.054266028,-0.030290112,55.834274,26.349777,14.8821,-3.4070473,0.09722222222222222
-0.17350876,0.051228628,-0.04751631,-0.0681715,-0.055791296,0.008023586,-0.1265539,-0.05730311,0.009543929,62.12584,31.178368,15.234648,1.8854553,0.09861111111111111
-0.11413981,-0.10721509,-0.0013422891,-0.022971764,-0.03623361,-0.018165868,-0.08928859,-0.08820584,0.00932933,65.47631,32.449905,16.61229,2.7226348,0.1
0.021710627,-0.19524172,0.003957212,-0.15645458,-0.027612545,0.22134317,0.014962599,0.029398184,0.03950295,60.841637,10.476061,21.582949,0.31959817,0.10138888888888889
-0.051270977,0.015262626,-0.037528314,0.050248895,0.01312457,-0.011622306,-0.0051922053,-0.2039403,-0.0114479065,61.19047,31.511486,16.900051,2.7245317,0.10277777777777777
-0.08920847,0.007971756,-0.014748022,0.028565474,-0.031920217,0.032436058,-0.049746737,-0.1302622,0.006713718,60.835136,31.046215,16.806005,2.5091205,0.10416666666666667
-0.08743085,-0.0067646354,0.021572433,0.022330895,-0.059764676,0.055635102,-0.06480641,-0.13433254,0.0115817785,61.19934,31.266075,16.982166,2.3752632,0.10555555555555556
-0.05760491,-0.057907164,-0.037759013,0.009400889,-0.060681723,0.0016148128,-0.083455935,-0.20006981,0.029144093,61.323456,31.30097,16.723839,2.3882704,0.10694444444444444
-0.08901122,0.02816315,0.0035836846,0.030118532,-0.083675675,0.017498795,-0.07622648,-0.15722114,0.009890206,60.843193,30.991089,16.991343,2.4329152,0.10833333333333334
-0.004650414,0.0034825876,0.11823739,-0.3661759,-0.1976307,0.17457747,0.01730302,-0.07324841,0.17332676,22.933647,29.27348,17.96593,1.3693261,0.10972222222222222
-0.11898683,-0.10859531,-0.012834735,-0.072145835,-0.077028506,-0.023880254,-0.00426957,0.053238522,0.08243086,-4.0215516,25.686703,16.206772,-4.253977,0.1111111111111111
-0.16447186,-0.072945595,0.06698006,0.03608533,-0.15049708,-0.054713126,-0.027817637,-0.14119628,0.060352482,15.867785,26.701029,14.420614,-3.4361746,0.1125
-0.021368623,0.030292965,0.044759523,0.0291185,-0.03278882,0.040755108,-0.036026493,-0.049363688,-0.0074390024,28.432137,26.787476,15.022763,-3.4496477,0.11388888888888889
-0.19384041,-0.012330994,0.043126125,-0.04490374,-0.007174365,-0.031907152,0.006576553,0.0005459264,0.12075777,31.13875,16.45972,14.795493,-2.1344256,0.11527777777777778
-0.06464422,0.30064914,-0.17219666,0.12813486,-0.1933417,0.0077460296,-0.06978707,-0.2049785,0.023485918,33.80038,13.261689,11.204592,0.70029414,0.11666666666666667
0.0147820115,0.019886702,-0.11024467,-0.1604055,-0.06250093,0.053952504,-0.04493539,0.03484007,0.191396,37.66793,30.323944,17.704937,3.3326874,0.11805555555555555
0.008332193,0.026596755,0.027474687,-0.16610919,0.013835572,0.03329711,0.07884927,0.04995521,0.110124916,49.99313,31.125626,17.203224,2.786023,0.11944444444444445
-0.012013972,0.038945884,-0.02316501,-0.19109069,0.04653921,0.078366324,0.02577795,0.026379846,0.14689058,46.4824,30.652096,17.956793,3.020551,0.12083333333333333
-0.058708176,0.100129314,-0.040579595,-0.107334256,0.010903776,0.034388438,0.037662208,0.031030044,0.045597933,54.599625,30.017206,18.07115,2.934228,0.12222222222222222
-0.075800285,0.06300351,-0.0003906712,-0.13877611,-0.035181962,0.060695104,-0.010982081,-0.0149097,0.107639134,44.7382,30.700882,17.47305,2.787674,0.12361111111111112
0.16525199,0.0060819313,0.08482196,-0.15977474,-0.091758735,0.016245812,-0.043504022,0.10076021,0.06255132,52.201797,30.302677,16.162018,1.7176294,0.125
-0.102044284,-0.060885087,0.047034685,0.07493511,-0.11085411,-0.033117484,-0.12608081,-0.12793106,0.017439239,64.26291,31.430946,16.078348,1.295757,0.12638888888888888
-0.062911764,0.08386396,0.0017455816,-0.02471818,-0.048559614,0.0668162,-0.0073823184,-0.08735714,0.031191096,56.776134,30.442347,17.041857,2.2245204,0.12777777777777777
-0.0023467839,-0.03270021,-0.052617542,-0.07570705,-0.13123578,0.00047128275,-0.087023534,-0.07886685,0.08497979,56.572796,28.892874,11.647796,0.5015732,0.12916666666666668
0.14869638,-0.013828173,0.1215485,-0.013483569,-0.18392587,0.052454244,-0.076789275,-0.12999836,-0.11560235,51.819595,4.5794263,8.639733,-1.5668752,0.13055555555555556
-0.0050977618,0.014364928,0.027307786,-0.011774741,-0.028835215,0.018990636,-0.08303898,-0.12155468,-0.061617468,54.26156,26.70131,14.958221,-3.7843966,0.13194444444444445
-0.03623888,0.05226233,-0.006779507,-0.021558404,-0.021087177,0.03576132,0.006068364,-0.03173042,0.042550817,57.50223,26.394966,15.360309,-3.1799564,0.13333333333333333
-0.035939038,0.066149175,0.02465938,-0.00068740547,-0.08886924,0.02898629,0.0001231879,-0.06983564,-0.010965334,54.76232,26.294224,14.234432,-3.3806243,0.13472222222222222
-0.11318153,-0.0053372756,-0.014363743,-0.059919596,0.042321153,0.06424342,-0.10163252,-0.07927028,-0.002152698,63.78528,31.817265,14.824421,1.8429719,0.1361111111111111
-0.11917633,-0.12300974,0.005863771,-0.016999006,-0.0490193,-0.009951178,-0.10138954,-0.0911654,0.003942063,65.83442,32.480663,16.579304,2.6244905,0.1375
-0.098840386,-0.042201757,0.039445486,0.043692276,-0.051734023,0.05640149,-0.065873355,-0.13068435,0.009915952,62.655052,31.666878,17.151243,2.5171382,0.1388888888888889
-0.08152299,-0.0042863265,-0.0035424605,-0.0040454045,-0.034865476,0.04288384,-0.051536836,-0.13290903,-0.013707775,61.00635,30.907995,16.939417,2.4448462,0.14027777777777778
-0.0771755,-0.026724637,-0.00853581,-0.0062813014,-0.043930672,0.02934182,-0.028868973,-0.12043054,0.015612457,60.96663,31.013245,16.77019,2.192265,0.14166666666666666
-0.09241974,-0.03309919,0.0020957068,0.025198445,-0.022895746,0.051185515,-0.005672604,-0.10189135,0.005060345,61.17245,31.215614,16.955593,2.2066033,0.14305555555555555
-0.04318799,0.015942834,-0.07438306,0.088425346,0.06890869,0.15584867,-0.03936728,-0.05704669,-0.040637657,61.04968,23.532711,15.264979,3.0861428,0.14444444444444443
0.06609458,0.016673379,0.09046783,-0.07974458,0.06888734,-0.17514299,-0.030665621,-0.09232663,-0.0033247136,56.5682,16.534767,16.570583,2.690231,0.14583333333333334
0.19509691,0.0936705,-0.120471306,-0.13747941,0.031554185,0.064508386,-0.07559893,-0.07027728,-0.02803653,9.045866,30.408264,16.479912,0.62596285,0.14722222222222223
-0.06187801,-0.12514317,-0.02139812,0.050387666,-0.023123525,0.0038792044,0.022431612,0.056443695,0.094250284,-3.2905986,26.349976,14.886738,-3.3866801,0.1486111111111111
0.030085675,0.013887621,-0.0037501827,-0.11998938,-0.021132007,-0.029456485,-0.010361701,-0.11848702,0.025060482,22.853018,27.152899,14.60254,-3.3638906,0.15
-0.024826482,0.0020088553,-0.010822825,0.006094046,-0.06324633,0.054376077,0.032121688,-0.05426337,0.07383627,30.923668,26.395445,14.782332,-3.2048872,0.15138888888888888
-0.04301931,0.047013924,0.015360512,-0.012352765,-0.059120007,0.070751466,-0.027502358,-0.06930853,0.024195142,30.948725,26.674568,14.944718,-3.6369631,0.1527777777777778
0.012620635,0.16368783,0.22621822,0.041460164,-0.086555235,0.022860877,0.05833009,-0.0009909794,-0.113609515,33.516937,29.609594,10.207128,0.6582624,0.15416666666666667
0.036099315,-0.05703315,-0.030120365,-0.20758222,-0.06131906,0.06913574,-0.12590598,0.016555421,0.2059727,40.86338,29.437994,16.35505,3.1501937,0.15555555555555556
0.033894897,0.09168868,0.030755356,-0.029610842,0.039496116,-0.011578504,-0.08681591,-0.11796943,-0.004226504,54.668907,28.305927,15.873762,0.027565002,0.15694444444444444
-0.0015818998,0.15742421,0.10523981,-0.13836022,-0.03636656,-0.009427343,-0.036052763,0.09762647,0.09863934,45.458443,30.487267,17.463509,2.0053995,0.15833333333333333
0.17941894,0.01002714,-0.15900663,0.03656376,-0.065579645,0.219359,0.007540956,-0.005455032,0.04597705,57.309322,9.050539,20.86603,0.9982436,0.1597222222222222
-0.04913257,0.0028024167,-0.10783974,-0.13739602,-0.021652803,0.0793704,-0.062169857,-0.048708573,0.1853895,42.422283,30.771421,17.734015,3.2782898,0.16111111111111112
0.0030114427,0.0062282234,-0.019790947,-0.12533167,0.002701588,-0.003931891,0.0075164884,-0.017388865,0.114349395,55.57303,31.715979,17.25383,3.0616674,0.1625
-0.112149715,-0.050232083,0.012634598,0.010597505,-0.018529393,0.063308015,0.002511248,-0.06383409,0.013124641,61.84079,31.44851,17.356218,2.4433172,0.1638888888888889
-0.05398424,0.07540931,-0.026169501,-0.015459865,0.015418038,0.037961327,0.015403315,-0.082420774,0.026360944,56.3817,30.56425,17.00382,2.35912,0.16527777777777777
0.03110326,-0.019384354,-0.03538794,-0.04210089,-0.099745266,0.10297066,-0.05995377,-0.05948498,0.020425849,57.927715,30.22387,10.769078,0.97154355,0.16666666666666666
-0.0042971075,-0.0034547374,0.057420492,0.025225222,-0.07507037,0.007447485,0.016861618,-0.017890088,-0.0056743044,50.479435,26.577002,15.085558,-4.0560555,0.16805555555555557
-0.024611533,0.06661342,0.010605894,0.01775726,-0.07818655,0.043289848,0.023220584,-0.05231516,0.018395789,55.20382,26.251747,14.674362,-3.7298832,0.16944444444444445
0.025047794,0.0938198,-0.02889026,-0.001801841,-0.002573505,-0.0047219433,-0.04608567,-0.04741647,0.01819383,57.765945,26.867527,14.438719,-3.1208177,0.17083333333333334
-0.031705618,0.043764204,-0.009146072,-0.0746288,-0.043078534,0.02768156,0.0127174705,-0.07306596,-0.04489466,54.93349,26.17458,14.562776,-3.7953157,0.17222222222222222
-0.07643883,0.027824245,0.2015698,-0.037520066,-0.011248402,0.19364768,-0.052879803,-0.076070435,-0.004923286,61.810196,22.435478,15.478413,1.8472737,0.1736111111111111
-0.009859964,0.020888478,-0.018376015,-0.19028251,0.0062814504,-0.13838127,-0.16662134,-0.12026163,0.077623464,62.278065,19.558588,16.538458,3.302696,0.175
-0.08766036,-0.044041112,0.011215679,0.034762584,-0.07453842,0.070375554,-0.06798536,-0.13682035,0.027051196,61.518143,31.371634,17.280537,2.5561583,0.1763888888888889
-0.0884708,-0.004851818,-0.013269596,0.009989709,-0.048008032,0.025763001,-0.029080227,-0.15207916,0.012276523,60.697613,31.047344,17.06127,2.5657904,0.17777777777777778
-0.0891418,0.017421871,0.0012512878,0.029677905,-0.027109452,0.012844432,-0.018706352,-0.13558295,0.018416207,60.701138,31.092083,16.94378,2.4919386,0.17916666666666667
-0.062064648,0.008840784,0.009966329,0.029446542,-0.005709529,0.05205001,-0.023560777,-0.10236245,0.03488625,60.795647,31.474907,17.077581,2.2588964,0.18055555555555555
-0.061901346,-0.02501908,0.033161707,0.0018489659,-0.0732769,0.025617242,-0.02735892,-0.15182644,0.012806114,60.354233,30.67681,16.763279,2.313765,0.18194444444444444
-0.10833989,-0.0149217695,-0.06246338,-0.08569093,0.06521678,0.01979341,0.170009,-0.12531996,0.0026167277,54.333763,31.188738,16.231384,2.871914,0.18333333333333332
0.039612874,-0.07640234,-0.05846087,-0.13648187,-0.10716464,0.031296056,0.09116584,0.07123085,0.059068747,2.1602817,30.42901,17.362753,0.56536555,0.18472222222222223
0.034381963,-0.102489516,0.009512253,-0.08271366,-0.11017265,-0.034130637,0.098191276,-0.060895972,0.12954798,3.8428342,25.99038,14.646662,-3.1397367,0.18611111111111112
0.040676966,0.11655697,0.08027748,-0.015057877,-0.048105143,-0.048575725,-0.01765287,0.029982142,0.008259892,29.710705,29.001963,1.6600727,0.39075986,0.1875
0.013942845,0.27694368,-0.1962575,0.18663734,-0.29890102,-0.06597978,0.08806074,0.0023379177,0.04479947,37.893845,5.472008,0.69216096,-0.33423072,0.18888888888888888
-0.01704599,0.024308518,0.0064697117,-0.0331486,-0.07339228,0.05910264,0.0076180547,-0.057334222,0.042284578,31.03472,26.700596,15.127049,-2.9486227,0.19027777777777777
0.05624745,0.20346633,0.17758846,0.11555759,-0.12540087,0.027722057,0.06548357,-0.03400962,-0.12877755,32.80638,29.322426,11.267395,0.12650391,0.19166666666666668
-0.003278628,0.004856333,-0.08466955,-0.23740827,-0.0041899756,0.07590653,-0.010548413,0.029314786,0.19320522,43.005146,30.736639,17.232248,3.4502668,0.19305555555555556
0.015890919,0.062222905,0.027830549,-0.15000232,-0.082234256,0.036289923,0.04206343,-0.020419538,0.123739645,50.098534,30.66631,17.119568,2.9989886,0.19444444444444445
0.049285688,0.09004983,0.1068335,-0.18363743,-0.15874535,0.09297833,-0.084240876,0.006143786,0.09177399,47.161636,30.482224,17.610092,2.8132143,0.19583333333333333
-0.04036063,0.0836658,-0.015302047,-0.058480144,0.026749648,0.10171537,0.09830047,-0.027235515,0.13182192,52.758324,30.784464,17.44781,2.537839,0.19722222222222222
-0.0105757415,0.05938602,-0.089395545,-0.1449864,-0.055826597,0.05739883,-0.072968476,-0.0020724386,0.19029829,41.341995,30.63789,16.840687,2.6773314,0.1986111111111111
-0.08981098,0.018870384,-0.027385466,-0.013553008,0.010697618,0.004577223,-0.010435075,-0.046840817,0.056970194,60.79584,31.44121,16.95659,2.4465613,0.2
-0.07136752,0.039675124,0.017184407,0.026605852,0.011043824,0.031579234,-0.0039020628,-0.12508002,0.031096824,59.57752,30.80904,17.260033,2.350544,0.2013888888888889
-0.13603327,0.0139271915,-0.005620323,-0.15645151,0.0013708398,0.17040798,0.050930128,-0.09298348,-0.16554539,57.6761,20.564333,15.846847,3.2515848,0.20277777777777778
-0.047664046,-0.006803304,0.04275958,-0.046490654,0.05615286,0.098907664,-0.14734791,-0.049136028,-0.08408727,55.56006,22.614347,13.199147,-1.550779,0.20416666666666666
-0.025539353,0.03700076,0.034480363,0.022899613,-0.08980199,0.03276965,-0.0685161,-0.09846514,-0.0077988654,51.010983,26.524717,14.838451,-3.761029,0.20555555555555555
-0.006216109,0.07622274,-0.028730236,-0.05820331,-0.047179066,0.06911611,0.058687538,-0.066883065,-0.01609904,54.800552,26.557783,14.792187,-3.436523,0.20694444444444443
-0.032213733,0.058497302,-0.0061333477,-0.019732326,-0.029424317,0.03674996,0.029245526,-0.019805744,0.026450582,56.79682,26.713707,15.3455715,-3.5197873,0.20833333333333334
-0.0150287,0.07322332,0.009170003,-0.060750946,-0.045785807,0.039653715,-0.022463202,-0.0036465004,-0.019997377,55.46075,26.399137,14.781436,-3.4607859,0.20972222222222223
-0.07942735,0.047135584,-0.021803178,-0.043019414,-0.01969175,0.097923756,-0.11750159,-0.06891338,-0.044950083,63.79207,31.564774,12.344495,1.9654292,0.2111111111111111
-0.118935004,-0.12530744,-0.005241044,-0.01333496,-0.052352317,-0.016036678,-0.0959611,-0.093743764,0.007528048,66.04116,32.687954,16.616537,2.8087418,0.2125
-0.104788214,0.017288283,-0.016975395,0.009856679,-0.035282724,0.05540292,-0.038068794,-0.10308584,0.025883347,60.20987,30.719767,17.008186,2.3360672,0.21388888888888888
