hour,baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine,laptop,stand_cooler,table_fan,table_pv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.102524204258808,19.339500741385756,1.3796118648270448,0.2972447648404904
0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15909631319459,27.71285848492325,11.798111353125051,0.3429123584461004
0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9922507462948,27.13714405552982,15.989618115410956,0.5407358083292699
0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01609504798005,29.278763493875346,13.251371400547361,0.9496633476621804
0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3106069883802,29.376641371279174,12.380782860200528,1.0462326240714688
0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.74824100243404,24.529514244221026,14.028643013420995,-0.2576287235423334
0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.251358930035344,29.226801696420107,11.328695645750615,-2.9637647732475005
0.019444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.028716784205464,25.655276815150007,14.992150457859125,-5.696066491147837
0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.29780925588609,29.226594251548924,12.690104070066065,0.43668754876570554
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2079932081303,29.32100137631244,15.345628227383052,0.542060376306306
0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.66315911306912,23.73453261035202,14.462571546616196,-0.4051460926564686
0.030555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8354881720207,29.24258301964182,15.274742996910172,0.5781606140894748
