hour,baseload,ev,fridge,hair_dryer,pc,pv,resistive,synchronous,washing_machine,laptop,stand_cooler,table_fan,table_pv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2615686517102263,11.564756109087309,0.7414438627726654,-0.3277215682875178
0.001388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.467950966413465,27.286207983253465,6.983877052512482,0.253324635085445
0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.859863344971,27.365969380623408,9.492870457701233,-2.4825598392320964
0.004166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.632006797656594,25.66538291010353,13.98816904095264,0.13806513553218736
0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.07790873961344,29.43246310574419,16.97272794242252,0.4081410411681221
0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.94536547812366,28.35544132418413,15.183544997016783,0.3883284680528921
0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.79898433929438,30.06597071730202,14.350590134002111,0.7603019167267544
0.009722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56328777365548,28.804031573199914,16.75820917521701,0.3613855890222575
0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0565684115396,30.250891646395743,14.107324661022007,0.7190508798309934
0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.027958076284264,28.71585759204317,15.720709316815594,0.4902543382931252
0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.51334614269644,20.356185078474752,10.948911482727807,-0.8272457272942257
0.015277777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.90573891233659,29.20113892846323,14.259494859768875,0.6679251229330097
0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55733041113746,29.105788442105194,12.173761427044678,-0.21721680053580306
0.018055555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.94215482077667,26.693939566617463,12.461457861157061,-5.427320369006168
0.019444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02618452991972,26.46283760170887,12.851702426880703,-4.7223234975055
0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.10973294411819,26.79339583559472,13.064237468452816,-5.694137843680209
0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11121326978938,26.25369069356069,14.367680993369236,-5.442313249852338
0.02361111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.942880346602934,30.236310437394916,14.000570195449898,0.6863827194321127
0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37666971446324,30.193696875751595,14.307322373487438,0.8311381940303875
0.02638888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.50531116394244,30.110830292021834,14.301485468938427,0.9891796918542906
0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89419099871718,26.80213689138465,14.059451923146781,0.9138576419094279
0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.73307744067201,16.100051651549744,16.198436542178545,-0.8867877882956159
0.030555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92410143787058,29.954813734312882,14.307322373487438,0.7570653054859364
0.03194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.419344753601706,29.280896973443003,14.125055135762326,0.6168627349943434
0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05960249924607,30.257709878049127,14.329248678520472,0.8154119176222548
0.034722222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9711969046489,29.480336341805778,13.199862950039934,0.07523125168386094
0.03611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35761328518090735,27.166027616113695,12.529704085272119,-0.4281666468185595
0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.109761299047848,27.79763365354395,12.936476289702217,-1.9747951777582633
0.03888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.284151599407373,26.113251982689544,12.34828753019441,-1.320397017510709
0.04027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.41339862329609,27.418532260011073,11.954808715371362,-0.6342978778798829
0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67854679159743,26.133801921482565,14.840495625847957,-0.4368641337076959
0.043055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3467854729869,15.771444070879253,16.23722813906059,-0.14287707569996758
0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.29158637874677,26.82004505716935,17.218073210432596,0.3702065784714124
0.04583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.881735396246455,29.82956545104704,14.440412835112875,0.745229477540196
0.04722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.741981841226654,30.27444392940974,14.077678884343968,0.6682100884361575
0.04861111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.82299490575237,30.199475319936997,13.881413017194221,0.8085869290981658
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.31921648117756,27.940144171283837,16.285934556352515,0.43455440323052963
0.05138888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.268782192799485,30.14978478883649,14.31731017929137,0.8255947625040722
0.05277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.80949542070598,30.257709878049127,14.316008630440292,0.7650214686133974
0.05416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.78177931911203,27.84532749750639,15.022652837191423,-0.5230957274221063
0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.80747447546262,26.893626440803715,11.855748447674877,-4.956766014721568
0.05694444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.69327400419001,21.446512419973683,9.90626338891145,-1.2196911806688628
0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.01525925436165,14.479415591610227,13.49850730358157,-1.6282778774490616
0.059722222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20439161253733,26.668616931991775,13.498932039739216,-6.267019340981333
0.06111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84245600495354,29.89012046647559,13.873403658722513,0.5787771511055859
0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.74695135158903,29.474125495020402,13.849830809165383,0.3505243789203343
0.06388888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.28582889688674,29.379411867791365,14.151885852996928,0.6561733978038862
0.06527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84518853834985,30.298542792859887,14.317798754454639,0.6563290516329388
